dealer_id,brand,name,latitude,longitude,full_address,address_line_1,address_line_2,postal_code,city,country_code,phone,email,website,products,products_count
MDM000001LV6B9,Polestar,Nieuwenhuijse Doetinchem,51.94685,6.284266,"Transportweg 23, 7007 CL Doetinchem",Transportweg 23,,7007 CL,Doetinchem,NL,+31314334451,doetinchem@nieuwenhuijse.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_damage_repair | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,28
MDM000001LV6GF,Polestar,Henk Scholten Heerlen B.V.,50.90479,5.948132,"Terhoevenderweg 99, 6412 ZJ Heerlen",Terhoevenderweg 99,,6412 ZJ,Heerlen,NL,+31453030500,henkscholtenonline@henkscholten.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,27
MDM000001LV6HX,Polestar,Henk Scholten Naarden B.V.,52.29938,5.155026,"Amsterdamsestraatweg 5, 1411 AW Naarden",Amsterdamsestraatweg 5,,1411 AW,Naarden,NL,+31356948807,henkscholtenonline@henkscholten.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,28
MDM000001LV6IP,Polestar,Van der Schaaf Autobedrijven B.V.,53.20287,5.765114,"Alexander Cohenwei 9, 8914 BG Leeuwarden",Alexander Cohenwei 9,,8914 BG,Leeuwarden,NL,+31582655000,leeuwarden@vanderschaaf-friesland.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_car_rental | volvo_used_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,28
MDM000001LV6J7,Polestar,Hedin Automotive Almere,52.35849,5.25713,"De Strubbenweg 8, 1327 GE Almere",De Strubbenweg 8,,1327 GE,Almere,NL,+31365346235,info.almere.volvo@hedinautomotive.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_used_car_sales | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | lnk_new_car_sales | PDI_PDS_service | lnk_return_point | volvo_new_car_sales,29
MDM000001LV6JR,Polestar,Autobedrijf Bluekens B.V. Halsteren,51.52697,4.267599,"Steenspil 44, 4661 TZ Halsteren",Steenspil 44,,4661 TZ,Halsteren,NL,+31164235155,bergenopzoom@bluekens.com,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | lnk_return_point | volvo_new_car_sales,25
MDM000001LV6LK,Polestar,Automobielbedrijf S. van der Veen,52.36164,6.510388,"Albert Einsteinstraat 9, 7442 DK Nijverdal",Albert Einsteinstraat 9,,7442 DK,Nijverdal,NL,+31548612471,info@svanderveen.nl,https://www.polestar.com/nl/locations/,volvo_insurance | volvo_workshop | warranty_and_repair | wheel_change_and_storage | volvo_main | digital_workshop_booking | lnk_workshop | pickup_and_delivery | volvo_digital_commerce_products | vcc_digital_workshop_booking | service_contract | lnk_warranty | lnk_pickup_and_delivery,13
MDM000001LV6MB,Polestar,Hooftman Schoonhoven B.V.,51.95505,4.84557,"Bergambachterstraat 5, 2871 JB Schoonhoven",Bergambachterstraat 5,,2871 JB,Schoonhoven,NL,+31182324222,schoonhoven@hooftman.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_handover | volvo_digital_commerce_products | service_contract | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales,18
MDM000001M9OZ4,Polestar,Henk Scholten Culemborg B.V.,51.93705,5.211627,"Plantijnweg 31, 4104 BC Culemborg",Plantijnweg 31,,4104 BC,Culemborg,NL,+31345516613,henkscholtenonline@henkscholten.nl,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | lnk_subscription | lnk_pickup_and_delivery | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | lnk_return_point,23
MDM000001MAKCU,Polestar,Polestar Beverwijk,52.48042,4.66312,"Wijkermeerweg 117, 1948 NV Beverwijk",Wijkermeerweg 117,,1948 NV,Beverwijk,NL,+31251744001,,https://www.polestar.com/nl/locations/,space | test_drive | sales_non_genuine_agency | car_display | distribution_point | pre_owned | handover,7
MDM000001O3PJK,Polestar,Polestar Rotterdam,51.9616558,4.5841622,"Klaverbaan 22b, 2908 KD Capelle Aan Den Ijssel",Klaverbaan 22b,,2908 KD,Capelle Aan Den Ijssel,NL,+31103104008,,https://www.polestar.com/nl/locations/,sales_non_genuine_agency | pre_owned | test_drive | space | car_display | distribution_point,6
MDM000001OJZXU,Polestar,Polestar Amsterdam,52.21568801,4.8858036,"Communicatieweg 9, 3641SG Mijdrecht",Communicatieweg 9,,3641SG,Mijdrecht,NL,0202253375,,https://www.polestar.com/nl/locations/,test_drive | space | handover | car_display | pre_owned | distribution_point | sales_non_genuine_agency,7
MDM000001OZ7S0,Polestar,Autobedrijf Bluekens B.V. Tilburg,51.54887,5.103726,"Ringbaan Zuid 3, 5021 AA Tilburg",Ringbaan Zuid 3,,5021 AA,Tilburg,NL,+31135840000,tilburg@bluekens.com,https://www.polestar.com/nl/locations/,wheel_change_and_storage | volvo_certified_damage_repair_workshop | volvo_selekt_member | volvo_main | digital_workshop_booking | volvo_fleet_sales | volvo_handover | volvo_digital_commerce_products | service_contract | lnk_warranty | PDI_PDS_service | lnk_used_car_sales | lnk_subscription | lnk_pickup_and_delivery | home_delivery | volvo_damage_repair | volvo_insurance | volvo_workshop | warranty_and_repair | volvo_shop | volvo_body_shop | volvo_online_sales | lnk_workshop | pickup_and_delivery | vcc_digital_workshop_booking | volvo_digital_commerce | volvo_used_car_sales | lnk_new_car_sales | lnk_return_point | volvo_new_car_sales,30
